"Yavitt, J. B.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000306976100030","WOS","http://scholars.cornell.edu/individual/UR-357784","Sensitivity of wetland methane emissions to model assumptions: application and model testing against site observations","10.5194/bg-9-2793-2012","2012"
"Swenson, S. C.","NCAR CGD","null","UNITED STATES","CO","null","WOS:000306976100030","WOS","http://scholars.cornell.edu/individual/UR-357784","Sensitivity of wetland methane emissions to model assumptions: application and model testing against site observations","10.5194/bg-9-2793-2012","2012"
"Fuka, D. R.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000306976100030","WOS","http://scholars.cornell.edu/individual/UR-357784","Sensitivity of wetland methane emissions to model assumptions: application and model testing against site observations","10.5194/bg-9-2793-2012","2012"
"Riley, W. J.","University of California, Berkeley","https://www.grid.ac/institutes/grid.47840.3f","UNITED STATES","CA","null","WOS:000306976100030","WOS","http://scholars.cornell.edu/individual/UR-357784","Sensitivity of wetland methane emissions to model assumptions: application and model testing against site observations","10.5194/bg-9-2793-2012","2012"
"Subin, Z. M.","University of California, Berkeley","https://www.grid.ac/institutes/grid.47840.3f","UNITED STATES","CA","null","WOS:000306976100030","WOS","http://scholars.cornell.edu/individual/UR-357784","Sensitivity of wetland methane emissions to model assumptions: application and model testing against site observations","10.5194/bg-9-2793-2012","2012"
"Mahowald, N. M.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000306976100030","WOS","http://scholars.cornell.edu/individual/UR-357784","Sensitivity of wetland methane emissions to model assumptions: application and model testing against site observations","10.5194/bg-9-2793-2012","2012"
"Hess, P. G. M.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000306976100030","WOS","http://scholars.cornell.edu/individual/UR-357784","Sensitivity of wetland methane emissions to model assumptions: application and model testing against site observations","10.5194/bg-9-2793-2012","2012"
"Meng, L.","Western Michigan University","https://www.grid.ac/institutes/grid.268187.2","UNITED STATES","MI","null","WOS:000306976100030","WOS","http://scholars.cornell.edu/individual/UR-357784","Sensitivity of wetland methane emissions to model assumptions: application and model testing against site observations","10.5194/bg-9-2793-2012","2012"
"Lawrence, D. M.","NCAR CGD","null","UNITED STATES","CO","null","WOS:000306976100030","WOS","http://scholars.cornell.edu/individual/UR-357784","Sensitivity of wetland methane emissions to model assumptions: application and model testing against site observations","10.5194/bg-9-2793-2012","2012"
"Jauhiainen, J.","University of Helsinki","https://www.grid.ac/institutes/grid.7737.4","FINLAND","null","null","WOS:000306976100030","WOS","http://scholars.cornell.edu/individual/UR-357784","Sensitivity of wetland methane emissions to model assumptions: application and model testing against site observations","10.5194/bg-9-2793-2012","2012"
"Kulhawy, Fred H.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000260122100002","WOS","http://scholars.cornell.edu/individual/UR-368789","Reliability Index for Serviceability Limit State of Building Foundations","10.1061/(ASCE)1090-0241(2008)134:11(1587)","2008"
"Wang, Yu","City Univ Hong Kong","null","CHINA","null","null","WOS:000260122100002","WOS","http://scholars.cornell.edu/individual/UR-368789","Reliability Index for Serviceability Limit State of Building Foundations","10.1061/(ASCE)1090-0241(2008)134:11(1587)","2008"
"Gladman, BJ","Observ Cote Azur","null","FRANCE","null","null","WOS:000177966600012","WOS","http://scholars.cornell.edu/individual/UR-252521","On the inclination distribution of the jovian irregular satellites","10.1006/icar.2002.6896","2002"
"Carruba, V","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000177966600012","WOS","http://scholars.cornell.edu/individual/UR-252521","On the inclination distribution of the jovian irregular satellites","10.1006/icar.2002.6896","2002"
"Burns, JA","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000177966600012","WOS","http://scholars.cornell.edu/individual/UR-252521","On the inclination distribution of the jovian irregular satellites","10.1006/icar.2002.6896","2002"
"Nicholson, PD","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000177966600012","WOS","http://scholars.cornell.edu/individual/UR-252521","On the inclination distribution of the jovian irregular satellites","10.1006/icar.2002.6896","2002"
"Wang, Yi","Penn State Univ","null","UNITED STATES","PA","null","WOS:000320956500014","WOS","http://scholars.cornell.edu/individual/UR-278424","BiFeO3 Domain Wall Energies and Structures: A Combined Experimental and Density Functional Theory plus U Study","10.1103/PhysRevLett.110.267601","2013"
"Shang, Shunli","Penn State Univ","null","UNITED STATES","PA","null","WOS:000320956500014","WOS","http://scholars.cornell.edu/individual/UR-278424","BiFeO3 Domain Wall Energies and Structures: A Combined Experimental and Density Functional Theory plus U Study","10.1103/PhysRevLett.110.267601","2013"
"Liu, Zi-Kui","Penn State Univ","null","UNITED STATES","PA","null","WOS:000320956500014","WOS","http://scholars.cornell.edu/individual/UR-278424","BiFeO3 Domain Wall Energies and Structures: A Combined Experimental and Density Functional Theory plus U Study","10.1103/PhysRevLett.110.267601","2013"
"Melville, Alexander","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000320956500014","WOS","http://scholars.cornell.edu/individual/UR-278424","BiFeO3 Domain Wall Energies and Structures: A Combined Experimental and Density Functional Theory plus U Study","10.1103/PhysRevLett.110.267601","2013"
"Pan, Xiaoqing","Univ Michigan","null","UNITED STATES","MI","null","WOS:000320956500014","WOS","http://scholars.cornell.edu/individual/UR-278424","BiFeO3 Domain Wall Energies and Structures: A Combined Experimental and Density Functional Theory plus U Study","10.1103/PhysRevLett.110.267601","2013"
"Winchester, Benjamin","Penn State Univ","null","UNITED STATES","PA","null","WOS:000320956500014","WOS","http://scholars.cornell.edu/individual/UR-278424","BiFeO3 Domain Wall Energies and Structures: A Combined Experimental and Density Functional Theory plus U Study","10.1103/PhysRevLett.110.267601","2013"
"Nelson, Chris","Univ Michigan","null","UNITED STATES","MI","null","WOS:000320956500014","WOS","http://scholars.cornell.edu/individual/UR-278424","BiFeO3 Domain Wall Energies and Structures: A Combined Experimental and Density Functional Theory plus U Study","10.1103/PhysRevLett.110.267601","2013"
"Chen, Long-Qing","Penn State Univ","null","UNITED STATES","PA","null","WOS:000320956500014","WOS","http://scholars.cornell.edu/individual/UR-278424","BiFeO3 Domain Wall Energies and Structures: A Combined Experimental and Density Functional Theory plus U Study","10.1103/PhysRevLett.110.267601","2013"
"Schlom, Darrell G.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000320956500014","WOS","http://scholars.cornell.edu/individual/UR-278424","BiFeO3 Domain Wall Energies and Structures: A Combined Experimental and Density Functional Theory plus U Study","10.1103/PhysRevLett.110.267601","2013"
"Schlom, Darrell G.","Kavli Inst Cornell Nanoscale Sci","null","UNITED STATES","NY","null","WOS:000320956500014","WOS","http://scholars.cornell.edu/individual/UR-278424","BiFeO3 Domain Wall Energies and Structures: A Combined Experimental and Density Functional Theory plus U Study","10.1103/PhysRevLett.110.267601","2013"
"Schoell, M.","Gas Consult Int Inc","null","UNITED STATES","CA","null","WOS:000250263000006","WOS","http://scholars.cornell.edu/individual/UR-255047","Modeling CO2 generation, migration, and titration in sedimentary basins","10.1111/j.1468-8123.2007.00198.x","2007"
"Cathles, L. M.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000250263000006","WOS","http://scholars.cornell.edu/individual/UR-255047","Modeling CO2 generation, migration, and titration in sedimentary basins","10.1111/j.1468-8123.2007.00198.x","2007"
"Tong, L","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000169278800011","WOS","http://scholars.cornell.edu/individual/UR-367776","Domains of attraction of Shalvi-Weinstein receivers","10.1109/78.928693","2001"
"Gu, M","Voyan Technol","null","UNITED STATES","CA","null","WOS:000169278800011","WOS","http://scholars.cornell.edu/individual/UR-367776","Domains of attraction of Shalvi-Weinstein receivers","10.1109/78.928693","2001"
"Dieckmann, R.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000277926000004","WOS","http://scholars.cornell.edu/individual/UR-278325","Variation of the oxygen content and point defects in tephroite, Mn2SiO4+delta","10.1016/j.ssi.2010.02.004","2010"
"Toepfer, J.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000277926000004","WOS","http://scholars.cornell.edu/individual/UR-278325","Variation of the oxygen content and point defects in tephroite, Mn2SiO4+delta","10.1016/j.ssi.2010.02.004","2010"
"Toepfer, J.","Univ Appl Sci Jena","null","GERMANY","null","null","WOS:000277926000004","WOS","http://scholars.cornell.edu/individual/UR-278325","Variation of the oxygen content and point defects in tephroite, Mn2SiO4+delta","10.1016/j.ssi.2010.02.004","2010"
"Lanman, Jason","Scripps Res Inst","null","UNITED STATES","CA","null","WOS:000285221100006","WOS","null","In Vivo Assembly of an Archaeal Virus Studied with Whole-Cell Electron Cryotomography","10.1016/j.str.2010.10.005","2010"
"Doerschuk, Peter C.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000285221100006","WOS","null","In Vivo Assembly of an Archaeal Virus Studied with Whole-Cell Electron Cryotomography","10.1016/j.str.2010.10.005","2010"
"Jensen, Grant J.","CALTECH","null","UNITED STATES","CA","null","WOS:000285221100006","WOS","null","In Vivo Assembly of an Archaeal Virus Studied with Whole-Cell Electron Cryotomography","10.1016/j.str.2010.10.005","2010"
"Khayat, Reza","Scripps Res Inst","null","UNITED STATES","CA","null","WOS:000285221100006","WOS","null","In Vivo Assembly of an Archaeal Virus Studied with Whole-Cell Electron Cryotomography","10.1016/j.str.2010.10.005","2010"
"Johnson, John E.","Scripps Res Inst","null","UNITED STATES","CA","null","WOS:000285221100006","WOS","null","In Vivo Assembly of an Archaeal Virus Studied with Whole-Cell Electron Cryotomography","10.1016/j.str.2010.10.005","2010"
"Young, Mark J.","Montana State University","https://www.grid.ac/institutes/grid.41891.35","UNITED STATES","MT","null","WOS:000285221100006","WOS","null","In Vivo Assembly of an Archaeal Virus Studied with Whole-Cell Electron Cryotomography","10.1016/j.str.2010.10.005","2010"
"Wang, Kang","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000285221100006","WOS","null","In Vivo Assembly of an Archaeal Virus Studied with Whole-Cell Electron Cryotomography","10.1016/j.str.2010.10.005","2010"
"Fu, Chi-yu","Scripps Res Inst","null","UNITED STATES","CA","null","WOS:000285221100006","WOS","null","In Vivo Assembly of an Archaeal Virus Studied with Whole-Cell Electron Cryotomography","10.1016/j.str.2010.10.005","2010"
"Gan, Lu","CALTECH","null","UNITED STATES","CA","null","WOS:000285221100006","WOS","null","In Vivo Assembly of an Archaeal Virus Studied with Whole-Cell Electron Cryotomography","10.1016/j.str.2010.10.005","2010"
"Giang, Ut-Binh T.","University of Rochester","https://www.grid.ac/institutes/grid.16416.34","UNITED STATES","NY","null","WOS:000262431900006","WOS","http://scholars.cornell.edu/individual/UR-330319","Microfabrication of Bubbular Cavities in PDMS for Cell Sorting and Microcell Culture Applications","null","2008"
"DeLouise, Lisa A.","University of Rochester","https://www.grid.ac/institutes/grid.16416.34","UNITED STATES","NY","null","WOS:000262431900006","WOS","http://scholars.cornell.edu/individual/UR-330319","Microfabrication of Bubbular Cavities in PDMS for Cell Sorting and Microcell Culture Applications","null","2008"
"King, Michael R.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000262431900006","WOS","http://scholars.cornell.edu/individual/UR-330319","Microfabrication of Bubbular Cavities in PDMS for Cell Sorting and Microcell Culture Applications","null","2008"
"Zhou, Q. H.","Miami University","https://www.grid.ac/institutes/grid.259956.4","UNITED STATES","OH","null","WOS:000247538500004","WOS","http://scholars.cornell.edu/individual/UR-319737","Imaging coherent scatter radar, incoherent scatter radar, and optical observations of quasiperiodic structures associated with sporadic E layers","10.1029/2006JA012051","2007"
"Larsen, M. F.","Clemson University","https://www.grid.ac/institutes/grid.26090.3d","UNITED STATES","SC","null","WOS:000247538500004","WOS","http://scholars.cornell.edu/individual/UR-319737","Imaging coherent scatter radar, incoherent scatter radar, and optical observations of quasiperiodic structures associated with sporadic E layers","10.1029/2006JA012051","2007"
"Hysell, D. L.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000247538500004","WOS","http://scholars.cornell.edu/individual/UR-319737","Imaging coherent scatter radar, incoherent scatter radar, and optical observations of quasiperiodic structures associated with sporadic E layers","10.1029/2006JA012051","2007"
"Friedman, J.","Natl Astron & Ionosphere Ctr","null","UNITED STATES","PR","null","WOS:000247538500004","WOS","http://scholars.cornell.edu/individual/UR-319737","Imaging coherent scatter radar, incoherent scatter radar, and optical observations of quasiperiodic structures associated with sporadic E layers","10.1029/2006JA012051","2007"
